datetime,open,high,low,close
2018-05-16T16:00:00,1289.69,1291.68,1289.27,1291.55
2018-05-16T17:00:00,1291.55,1293.35,1290.87,1293.15
2018-05-16T18:00:00,1293.15,1293.59,1291.44,1291.61
2018-05-16T19:00:00,1291.61,1291.92,1290.11,1290.41
2018-05-16T20:00:00,1290.41,1291.02,1290.15,1290.62
2018-05-16T22:00:00,1290.62,1291.67,1289.42,1291.46
2018-05-16T23:00:00,1291.46,1291.89,1290.69,1291.67
2018-05-17T00:00:00,1291.67,1291.67,1290.37,1290.51
2018-05-17T01:00:00,1290.51,1292.72,1289.45,1291.95
2018-05-17T02:00:00,1291.95,1294.29,1291.95,1292.95
2018-05-17T03:00:00,1292.95,1293.12,1291.73,1291.91
2018-05-17T04:00:00,1291.91,1292.81,1291.47,1291.59
2018-05-17T05:00:00,1291.59,1293.1,1290.89,1292.89
2018-05-17T06:00:00,1292.89,1292.9,1288.35,1289.41
2018-05-17T07:00:00,1289.41,1290.39,1287.96,1290.1
2018-05-17T08:00:00,1290.1,1290.47,1287.15,1288.14
2018-05-17T09:00:00,1288.14,1289.33,1287.45,1287.65
2018-05-17T10:00:00,1287.65,1288.44,1284.65,1287.55
2018-05-17T11:00:00,1287.55,1289.19,1286.87,1288.32
2018-05-17T12:00:00,1288.32,1290.12,1287.09,1289.66
2018-05-17T13:00:00,1289.66,1292.02,1288.34,1288.87
2018-05-17T14:00:00,1288.87,1291.23,1288.23,1289.53
2018-05-17T15:00:00,1289.53,1289.91,1287.58,1288.59
2018-05-17T16:00:00,1288.59,1291.65,1288.51,1291.27
2018-05-17T17:00:00,1291.27,1291.52,1289.72,1290.71
2018-05-17T18:00:00,1290.71,1291.67,1290.3,1291
2018-05-17T19:00:00,1291,1291.26,1289.66,1290.96
2018-05-17T20:00:00,1290.96,1291.1,1290.58,1290.72
2018-05-17T22:00:00,1290.72,1290.72,1289.87,1290.47
2018-05-17T23:00:00,1290.47,1290.55,1289.14,1289.41
2018-05-18T00:00:00,1289.41,1290.32,1288.82,1289.82
2018-05-18T01:00:00,1289.82,1289.83,1287.65,1288.62
2018-05-18T02:00:00,1288.62,1289.63,1288.23,1288.53
2018-05-18T03:00:00,1288.53,1289.51,1288.04,1288.63
2018-05-18T04:00:00,1288.63,1288.99,1288.01,1288.42
2018-05-18T05:00:00,1288.42,1290.04,1288.15,1289.77
2018-05-18T06:00:00,1289.77,1290.51,1288.76,1290.04
2018-05-18T07:00:00,1290.04,1291.03,1289.01,1289.51
2018-05-18T08:00:00,1289.51,1289.8,1288.12,1288.67
2018-05-18T09:00:00,1288.67,1288.77,1286.17,1286.23
2018-05-18T10:00:00,1286.23,1287.24,1286.17,1286.97
2018-05-18T11:00:00,1286.97,1288.69,1286.17,1288.6
2018-05-18T12:00:00,1288.6,1288.84,1286.01,1287.32
2018-05-18T13:00:00,1287.32,1290.41,1286.01,1288.67
2018-05-18T14:00:00,1288.67,1292.96,1288.16,1291.97
2018-05-18T15:00:00,1291.97,1292.48,1290.38,1291.3
2018-05-18T16:00:00,1291.3,1292.76,1291.16,1292.46
2018-05-18T17:00:00,1292.46,1292.6,1291.3,1292.07
2018-05-18T18:00:00,1292.07,1294.1,1291.74,1293.76
2018-05-18T19:00:00,1293.76,1294.02,1291.6,1291.61
2018-05-18T20:00:00,1291.61,1292.36,1291.6,1292.3
2018-05-20T22:00:00,1292.3,1292.3,1289.69,1290.51
2018-05-20T23:00:00,1290.51,1291.72,1290.24,1291.07
2018-05-21T00:00:00,1291.07,1291.12,1288.6,1289.71
2018-05-21T01:00:00,1289.71,1290.64,1289.33,1289.96
2018-05-21T02:00:00,1289.96,1290.04,1288.9,1289.1
2018-05-21T03:00:00,1289.1,1289.2,1288.3,1288.41
2018-05-21T04:00:00,1288.41,1288.59,1287.6,1288.04
2018-05-21T05:00:00,1288.04,1288.26,1285.96,1286.78
2018-05-21T06:00:00,1286.78,1287.01,1282.75,1283.22
2018-05-21T07:00:00,1283.22,1284.03,1281.99,1282.68
2018-05-21T08:00:00,1282.68,1284.79,1282.19,1284.28
2018-05-21T09:00:00,1284.28,1285.34,1283.94,1284.49
2018-05-21T10:00:00,1284.49,1285.15,1283.95,1284.28
2018-05-21T11:00:00,1284.28,1285.69,1283.73,1284.79
2018-05-21T12:00:00,1284.79,1287.93,1284.04,1286.95
2018-05-21T13:00:00,1286.95,1289.64,1286.82,1288.22
2018-05-21T14:00:00,1288.22,1289.93,1286.94,1288.05
2018-05-21T15:00:00,1288.05,1290.21,1287.55,1289.4
2018-05-21T16:00:00,1289.4,1290.28,1288.7,1289.71
2018-05-21T17:00:00,1289.71,1292.05,1289.23,1291.49
2018-05-21T18:00:00,1291.49,1292.17,1290.55,1291.85
2018-05-21T19:00:00,1291.85,1292.77,1291.71,1292.07
2018-05-21T20:00:00,1292.07,1293.06,1292.04,1292.53
2018-05-21T22:00:00,1292.53,1293.15,1292.16,1293.08
2018-05-21T23:00:00,1293.08,1293.32,1291.94,1292.41
2018-05-22T00:00:00,1292.41,1293.25,1291.91,1292.3
2018-05-22T01:00:00,1292.3,1292.42,1290.24,1290.9
2018-05-22T02:00:00,1290.9,1291.02,1289.8,1290.64
2018-05-22T03:00:00,1290.64,1290.91,1290.18,1290.3
2018-05-22T04:00:00,1290.3,1290.49,1289.03,1289.38
2018-05-22T05:00:00,1289.38,1290.48,1288.26,1290.21
2018-05-22T06:00:00,1290.21,1291.3,1288.57,1288.67
2018-05-22T07:00:00,1288.67,1292.57,1287.82,1292.47
2018-05-22T08:00:00,1292.47,1295.43,1292.42,1293.66
2018-05-22T09:00:00,1293.66,1295.01,1293.62,1294.87
2018-05-22T10:00:00,1294.87,1295.17,1293.59,1293.69
2018-05-22T11:00:00,1293.69,1295.8,1293.58,1295.22
2018-05-22T12:00:00,1295.22,1296.04,1292.68,1293.88
2018-05-22T13:00:00,1293.88,1295.01,1292.3,1293.43
2018-05-22T14:00:00,1293.43,1293.85,1291.22,1292.12
2018-05-22T15:00:00,1292.12,1292.92,1290.96,1292.54
2018-05-22T16:00:00,1292.54,1294.49,1292.13,1294.11
2018-05-22T17:00:00,1294.11,1294.11,1291.96,1292.5
2018-05-22T18:00:00,1292.5,1292.62,1291.43,1291.76
2018-05-22T19:00:00,1291.76,1292.07,1291.05,1291.75
2018-05-22T20:00:00,1291.75,1291.87,1290.84,1291.2
2018-05-22T22:00:00,1291.2,1292.29,1290.58,1292.02
2018-05-22T23:00:00,1292.02,1293.76,1291.75,1293.4
2018-05-23T00:00:00,1293.4,1295.36,1292.71,1292.92
2018-05-23T01:00:00,1292.92,1294.55,1291.9,1293.2
2018-05-23T02:00:00,1293.2,1293.38,1291.97,1292.48
2018-05-23T03:00:00,1292.48,1292.9,1291.95,1292.9
2018-05-23T04:00:00,1292.9,1292.9,1292.01,1292.27
2018-05-23T05:00:00,1292.27,1292.52,1290.26,1290.42
2018-05-23T06:00:00,1290.42,1290.78,1289.14,1290.17
2018-05-23T07:00:00,1290.17,1293.47,1289.55,1293.16
2018-05-23T08:00:00,1293.16,1293.8,1291.68,1292.55
2018-05-23T09:00:00,1292.55,1298.08,1292.48,1297.36
2018-05-23T10:00:00,1297.36,1297.84,1296.02,1296.97
2018-05-23T11:00:00,1296.97,1297.36,1295.78,1296.52
2018-05-23T12:00:00,1296.52,1296.56,1291.73,1292.06
2018-05-23T13:00:00,1292.06,1292.06,1287.23,1289.61
2018-05-23T14:00:00,1289.61,1292.08,1288.32,1291.19
2018-05-23T15:00:00,1291.19,1294.22,1291.09,1291.63
2018-05-23T16:00:00,1291.63,1292.44,1289.95,1290.35
2018-05-23T17:00:00,1290.35,1291.18,1288.85,1289.36
2018-05-23T18:00:00,1289.36,1294.95,1289.06,1294.29
2018-05-23T19:00:00,1294.29,1294.74,1292.32,1293.12
2018-05-23T20:00:00,1293.12,1293.89,1292.88,1293.27
2018-05-23T22:00:00,1293.27,1294.27,1293.27,1293.72
2018-05-23T23:00:00,1293.72,1295.19,1292.8,1294.85
2018-05-24T00:00:00,1294.85,1295.79,1294.15,1294.96
2018-05-24T01:00:00,1294.96,1295.26,1293.74,1294.13
2018-05-24T02:00:00,1294.13,1295.54,1293.64,1294.47
2018-05-24T03:00:00,1294.47,1295.37,1293.9,1294.93
2018-05-24T04:00:00,1294.93,1295.61,1294.93,1295.07
2018-05-24T05:00:00,1295.07,1296.04,1293.65,1294.11
2018-05-24T06:00:00,1294.11,1296.41,1292.61,1295.93
2018-05-24T07:00:00,1295.93,1297.4,1295.84,1295.84
2018-05-24T08:00:00,1295.84,1297.35,1295.5,1296.88
2018-05-24T09:00:00,1296.88,1297.87,1295.93,1295.93
2018-05-24T10:00:00,1295.93,1296.38,1295.42,1295.82
2018-05-24T11:00:00,1295.82,1296.34,1295.45,1295.93
2018-05-24T12:00:00,1295.93,1300.15,1295.92,1298.53
2018-05-24T13:00:00,1298.53,1305.23,1297.84,1304.58
2018-05-24T14:00:00,1304.58,1306.51,1304.58,1305.34
2018-05-24T15:00:00,1305.34,1305.81,1304.45,1304.55
2018-05-24T16:00:00,1304.55,1305.43,1303.5,1304.59
2018-05-24T17:00:00,1304.59,1305.77,1304.08,1305.37
2018-05-24T18:00:00,1305.37,1305.44,1304.44,1304.87
2018-05-24T19:00:00,1304.87,1306.04,1304.35,1304.37
2018-05-24T20:00:00,1304.37,1305.33,1304.13,1304.63
2018-05-24T22:00:00,1304.63,1305.4,1303.93,1304.92
2018-05-24T23:00:00,1304.92,1305.01,1303.86,1304.23
2018-05-25T00:00:00,1304.23,1304.67,1302.26,1302.26
2018-05-25T01:00:00,1302.26,1302.94,1301.49,1302.89
2018-05-25T02:00:00,1302.89,1302.89,1301.76,1302.15
2018-05-25T03:00:00,1302.15,1302.77,1301.97,1302.3
2018-05-25T04:00:00,1302.3,1302.37,1301.68,1302.27
2018-05-25T05:00:00,1302.27,1303.16,1301.97,1302.13
2018-05-25T06:00:00,1302.13,1303.64,1301.65,1303.21
2018-05-25T07:00:00,1303.21,1304.12,1302.69,1303.3
2018-05-25T08:00:00,1303.3,1305.48,1303.29,1304.97
2018-05-25T09:00:00,1304.97,1305.67,1303.58,1304.78
2018-05-25T10:00:00,1304.78,1306.63,1304.36,1305.77
2018-05-25T11:00:00,1305.77,1306.27,1303.89,1304.22
2018-05-25T12:00:00,1304.22,1307.48,1303.08,1307.36
2018-05-25T13:00:00,1307.36,1307.65,1302.26,1303.26
2018-05-25T14:00:00,1303.26,1304.8,1302.39,1303.12
2018-05-25T15:00:00,1303.12,1304.59,1302.6,1304.01
2018-05-25T16:00:00,1304.01,1304.59,1303.43,1303.46
2018-05-25T17:00:00,1303.46,1304.26,1302.85,1303.17
2018-05-25T18:00:00,1303.17,1303.47,1302.57,1302.88
2018-05-25T19:00:00,1302.88,1302.93,1300.21,1300.26
2018-05-25T20:00:00,1300.26,1301.25,1299.77,1300.7
2018-05-27T22:00:00,1300.7,1300.7,1296.37,1297.44
2018-05-27T23:00:00,1297.44,1299.35,1296.77,1298.7
2018-05-28T00:00:00,1298.7,1299.06,1297.72,1298.83
2018-05-28T01:00:00,1298.83,1299.67,1297.2,1298.38
2018-05-28T02:00:00,1298.38,1298.81,1297.37,1297.79
2018-05-28T03:00:00,1297.79,1299.14,1297.45,1298.55
2018-05-28T04:00:00,1298.55,1298.95,1297.61,1298.79
2018-05-28T05:00:00,1298.79,1298.87,1296.93,1297.13
2018-05-28T06:00:00,1297.13,1297.13,1295.37,1296.71
2018-05-28T07:00:00,1296.71,1297.62,1295.99,1297.38
2018-05-28T08:00:00,1297.38,1297.58,1296.29,1297.26
2018-05-28T09:00:00,1297.26,1299.05,1296.68,1298.59
2018-05-28T10:00:00,1298.59,1298.61,1297.42,1298.12
2018-05-28T11:00:00,1298.12,1299.19,1297.51,1298.97
2018-05-28T12:00:00,1298.97,1300.23,1297.87,1297.87
2018-05-28T13:00:00,1297.87,1298.62,1296.78,1297.83
2018-05-28T14:00:00,1297.83,1299.3,1297.81,1298.7
2018-05-28T15:00:00,1298.7,1299.23,1298.42,1298.52
2018-05-28T16:00:00,1298.52,1298.54,1297.54,1297.87
2018-05-28T17:00:00,1297.87,1297.87,1297.76,1297.76
2018-05-28T22:00:00,1297.76,1298.05,1296.98,1297.38
2018-05-28T23:00:00,1297.38,1298.67,1297.15,1297.96
2018-05-29T00:00:00,1297.96,1301.25,1297.59,1300
2018-05-29T01:00:00,1300,1300.05,1298.29,1298.98
2018-05-29T02:00:00,1298.98,1299.85,1298.75,1298.75
2018-05-29T03:00:00,1298.75,1298.75,1297.23,1297.42
2018-05-29T04:00:00,1297.42,1298.89,1297.35,1297.8
2018-05-29T05:00:00,1297.8,1298.47,1297.34,1298.06
2018-05-29T06:00:00,1298.06,1299.66,1296.03,1296.7
2018-05-29T07:00:00,1296.7,1297.6,1295.84,1297.1
2018-05-29T08:00:00,1297.1,1306.49,1296.98,1303.89
2018-05-29T09:00:00,1303.89,1305.2,1301.82,1302.81
2018-05-29T10:00:00,1302.81,1304.64,1302.44,1303.54
2018-05-29T11:00:00,1303.54,1304.58,1301.74,1302.1
2018-05-29T12:00:00,1302.1,1302.73,1296.56,1297.7
2018-05-29T13:00:00,1297.7,1298.16,1292.24,1294.64
2018-05-29T14:00:00,1294.64,1303.08,1294.42,1302.36
2018-05-29T15:00:00,1302.36,1304.06,1301.18,1302.65
2018-05-29T16:00:00,1302.65,1304.54,1301.07,1301.98
2018-05-29T17:00:00,1301.98,1302.96,1298.69,1300.88
2018-05-29T18:00:00,1300.88,1304.15,1300.22,1302.99
2018-05-29T19:00:00,1302.99,1303.14,1299.99,1300.04
2018-05-29T20:00:00,1300.04,1300.66,1298.07,1298.13
2018-05-29T22:00:00,1298.13,1301.07,1298.13,1300.48
2018-05-29T23:00:00,1300.48,1302.72,1300.37,1301.97
2018-05-30T00:00:00,1301.97,1302.58,1299.87,1301.8
2018-05-30T01:00:00,1301.8,1302.59,1299.99,1300.6
2018-05-30T02:00:00,1300.6,1300.67,1298.69,1299.56
2018-05-30T03:00:00,1299.56,1299.62,1298.34,1298.63
2018-05-30T04:00:00,1298.63,1298.77,1297.51,1298.59
2018-05-30T05:00:00,1298.59,1300.37,1297.61,1299.21
2018-05-30T06:00:00,1299.21,1299.49,1296.5,1297.66
2018-05-30T07:00:00,1297.66,1298.32,1295.76,1297.41
2018-05-30T08:00:00,1297.41,1299.25,1296.53,1298.83
2018-05-30T09:00:00,1298.83,1299.67,1297.35,1297.66
2018-05-30T10:00:00,1297.66,1298.13,1296.4,1297.34
2018-05-30T11:00:00,1297.34,1298.18,1296.96,1297.44
2018-05-30T12:00:00,1297.44,1302.27,1297.27,1300.35
2018-05-30T13:00:00,1300.35,1301.37,1299.87,1300.69
2018-05-30T14:00:00,1300.69,1302.28,1300.18,1300.84
2018-05-30T15:00:00,1300.84,1302.58,1300.23,1301.81
2018-05-30T16:00:00,1301.81,1304.2,1300.28,1301.91
2018-05-30T17:00:00,1301.91,1302.34,1301.18,1301.28
2018-05-30T18:00:00,1301.28,1302.15,1300.91,1301.86
2018-05-30T19:00:00,1301.86,1302.49,1301.57,1302.06
2018-05-30T20:00:00,1302.06,1302.18,1301.11,1301.18
2018-05-30T22:00:00,1301.18,1302.54,1301.06,1302.06
2018-05-30T23:00:00,1302.06,1303.26,1302.04,1302.43
2018-05-31T00:00:00,1302.43,1304.77,1302.35,1303.11
2018-05-31T01:00:00,1303.11,1303.27,1301.15,1301.53
2018-05-31T02:00:00,1301.53,1302.45,1301.08,1301.98
2018-05-31T03:00:00,1301.98,1303.01,1301.89,1302.48
2018-05-31T04:00:00,1302.48,1303.43,1301.75,1303.09
2018-05-31T05:00:00,1303.09,1304.41,1303.01,1303.27
2018-05-31T06:00:00,1303.27,1306.8,1302.99,1304.83
2018-05-31T07:00:00,1304.83,1306.33,1304.51,1305.44
2018-05-31T08:00:00,1305.44,1305.85,1304.32,1304.54
2018-05-31T09:00:00,1304.54,1305.41,1302.84,1305.3
2018-05-31T10:00:00,1305.3,1305.37,1303.6,1303.94
2018-05-31T11:00:00,1303.94,1305.32,1303.75,1304.54
2018-05-31T12:00:00,1304.54,1304.64,1298.21,1299.57
2018-05-31T13:00:00,1299.57,1303.22,1298.62,1302.72
2018-05-31T14:00:00,1302.72,1306.19,1302.54,1304.52
2018-05-31T15:00:00,1304.52,1304.82,1300.74,1300.85
2018-05-31T16:00:00,1300.85,1302.31,1300.68,1301.74
2018-05-31T17:00:00,1301.74,1301.89,1299.15,1301.03
2018-05-31T18:00:00,1301.03,1301.48,1299.68,1300.58
2018-05-31T19:00:00,1300.58,1300.79,1299.17,1299.33
2018-05-31T20:00:00,1299.33,1299.51,1296.61,1298.09
2018-05-31T22:00:00,1298.09,1299.86,1297.57,1299.85
2018-05-31T23:00:00,1299.85,1300.06,1298.88,1299.26
2018-06-01T00:00:00,1299.26,1299.52,1297.87,1299.41
2018-06-01T01:00:00,1299.41,1300.5,1297.78,1299.1
2018-06-01T02:00:00,1299.1,1299.39,1297.98,1298.07
2018-06-01T03:00:00,1298.07,1298.61,1297.63,1298.4
2018-06-01T04:00:00,1298.4,1298.83,1297.99,1298.55
2018-06-01T05:00:00,1298.55,1299.46,1297.74,1299.09
2018-06-01T06:00:00,1299.09,1299.09,1297.93,1298.89
2018-06-01T07:00:00,1298.89,1299.89,1298.46,1299.09
2018-06-01T08:00:00,1299.09,1300,1298.89,1299.2
2018-06-01T09:00:00,1299.2,1299.74,1298.86,1299.36
2018-06-01T10:00:00,1299.36,1299.9,1295.43,1297.89
2018-06-01T11:00:00,1297.89,1298.49,1294.2,1294.87
2018-06-01T12:00:00,1294.87,1295.61,1289.24,1292.31
2018-06-01T13:00:00,1292.31,1295.27,1292.2,1293.22
2018-06-01T14:00:00,1293.22,1295.6,1292.94,1294.91
2018-06-01T15:00:00,1294.91,1298.96,1294.54,1296.33
2018-06-01T16:00:00,1296.33,1297.21,1295.04,1295.41
2018-06-01T17:00:00,1295.41,1295.79,1294.27,1294.95
2018-06-01T18:00:00,1294.95,1295.37,1293.23,1293.38
2018-06-01T19:00:00,1293.38,1293.94,1292.23,1293.04
2018-06-01T20:00:00,1293.04,1293.86,1292.87,1293.78
2018-06-03T22:00:00,1293.78,1293.88,1291.69,1293.28
2018-06-03T23:00:00,1293.28,1294.48,1292.37,1292.64
2018-06-04T00:00:00,1292.64,1293.82,1291.84,1292.93
2018-06-04T01:00:00,1292.93,1293.93,1292.66,1293.21
2018-06-04T02:00:00,1293.21,1293.42,1292.7,1292.85
2018-06-04T03:00:00,1292.85,1293.75,1292.82,1293.57
2018-06-04T04:00:00,1293.57,1293.84,1290.69,1291.42
2018-06-04T05:00:00,1291.42,1291.7,1290.57,1291.38
2018-06-04T06:00:00,1291.38,1291.79,1290.71,1291.23
2018-06-04T07:00:00,1291.23,1294.42,1290,1292.71
2018-06-04T08:00:00,1292.71,1293.96,1292.47,1293.57
2018-06-04T09:00:00,1293.57,1295.41,1293.36,1293.86
2018-06-04T10:00:00,1293.86,1295.2,1293.37,1294.95
2018-06-04T11:00:00,1294.95,1296.73,1294.35,1296.52
2018-06-04T12:00:00,1296.52,1297.44,1295.48,1296.63
2018-06-04T13:00:00,1296.63,1298.02,1294.75,1295.24
2018-06-04T14:00:00,1295.24,1296.2,1294.14,1294.79
2018-06-04T15:00:00,1294.79,1295.25,1292.78,1293.9
2018-06-04T16:00:00,1293.9,1293.96,1293.09,1293.42
2018-06-04T17:00:00,1293.42,1293.71,1292.69,1292.87
2018-06-04T18:00:00,1292.87,1293.28,1292.21,1292.42
2018-06-04T19:00:00,1292.42,1292.73,1291.67,1291.77
2018-06-04T20:00:00,1291.77,1292.1,1291.41,1291.86
2018-06-04T22:00:00,1291.86,1292.48,1291.7,1292.08
2018-06-04T23:00:00,1292.08,1292.37,1291.3,1291.44
2018-06-05T00:00:00,1291.44,1292.41,1290.69,1291.25
2018-06-05T01:00:00,1291.25,1292.55,1290.7,1292.15
2018-06-05T02:00:00,1292.15,1292.55,1291.26,1291.67
2018-06-05T03:00:00,1291.67,1292.29,1291.57,1291.88
2018-06-05T04:00:00,1291.88,1292.28,1291.02,1291.49
2018-06-05T05:00:00,1291.49,1291.54,1289.63,1291.45
2018-06-05T06:00:00,1291.45,1293.57,1290.62,1293.1
2018-06-05T07:00:00,1293.1,1293.93,1290.86,1291.66
2018-06-05T08:00:00,1291.66,1292.93,1291.53,1292.63
2018-06-05T09:00:00,1292.63,1292.65,1291.73,1292.45
2018-06-05T10:00:00,1292.45,1292.53,1290.19,1290.55
2018-06-05T11:00:00,1290.55,1291.63,1290.34,1291.31
2018-06-05T12:00:00,1291.31,1293.5,1291.08,1293.29
2018-06-05T13:00:00,1293.29,1294.22,1291.05,1292.39
2018-06-05T14:00:00,1292.39,1293.91,1290.48,1293.64
2018-06-05T15:00:00,1293.64,1297.48,1293.14,1297.01
2018-06-05T16:00:00,1297.01,1300.43,1295.6,1298.35
2018-06-05T17:00:00,1298.35,1299.33,1297.75,1299.1
2018-06-05T18:00:00,1299.1,1299.16,1296.96,1297.25
2018-06-05T19:00:00,1297.25,1297.74,1296.65,1296.68
2018-06-05T20:00:00,1296.68,1296.68,1296.08,1296.28
2018-06-05T22:00:00,1296.28,1297.18,1295.18,1296.8
2018-06-05T23:00:00,1296.8,1297.67,1296.74,1296.84
2018-06-06T00:00:00,1296.84,1297.74,1296.67,1297.42
2018-06-06T01:00:00,1297.42,1298.1,1297.19,1297.79
2018-06-06T02:00:00,1297.79,1297.91,1296.74,1297.11
2018-06-06T03:00:00,1297.11,1297.46,1296.82,1297.34
2018-06-06T04:00:00,1297.34,1297.35,1296.39,1296.6
2018-06-06T05:00:00,1296.6,1298.69,1296.3,1298.57
2018-06-06T06:00:00,1298.57,1299.29,1297.26,1297.8
2018-06-06T07:00:00,1297.8,1298.68,1296.84,1298.12
2018-06-06T08:00:00,1298.12,1298.35,1296.19,1296.82
2018-06-06T09:00:00,1296.82,1296.99,1294.09,1294.97
2018-06-06T10:00:00,1294.97,1295.2,1294.11,1294.74
2018-06-06T11:00:00,1294.74,1296.25,1293.65,1295.91
2018-06-06T12:00:00,1295.91,1298.08,1295.13,1298.08
2018-06-06T13:00:00,1298.08,1301.04,1297.73,1300.44
2018-06-06T14:00:00,1300.44,1301.72,1298.65,1299.07
2018-06-06T15:00:00,1299.07,1300.3,1298.67,1299.75
2018-06-06T16:00:00,1299.75,1299.98,1296.99,1297.42
2018-06-06T17:00:00,1297.42,1298.02,1294.4,1295.12
2018-06-06T18:00:00,1295.12,1296.36,1294.71,1295.82
2018-06-06T19:00:00,1295.82,1297.16,1295.09,1297.06
2018-06-06T20:00:00,1297.06,1297.16,1295.88,1296.38
2018-06-06T22:00:00,1296.38,1297.39,1295.53,1297.09
2018-06-06T23:00:00,1297.09,1298.04,1296.96,1297.22
2018-06-07T00:00:00,1297.22,1297.61,1296.1,1296.1
2018-06-07T01:00:00,1296.1,1297.36,1295.4,1297.04
2018-06-07T02:00:00,1297.04,1297.42,1296.36,1296.84
2018-06-07T03:00:00,1296.84,1297.41,1296.63,1296.85
2018-06-07T04:00:00,1296.85,1297.28,1295.84,1297.14
2018-06-07T05:00:00,1297.14,1298.12,1297.04,1297.29
2018-06-07T06:00:00,1297.29,1297.67,1296.44,1297.29
2018-06-07T07:00:00,1297.29,1299.05,1296.79,1298.43
2018-06-07T08:00:00,1298.43,1298.72,1297.38,1298.05
2018-06-07T09:00:00,1298.05,1298.77,1297.97,1298.77
2018-06-07T10:00:00,1298.77,1299.45,1297.78,1298.11
2018-06-07T11:00:00,1298.11,1299.67,1297.52,1299.61
2018-06-07T12:00:00,1299.61,1303.09,1299.07,1301.31
2018-06-07T13:00:00,1301.31,1301.75,1294.72,1296.17
2018-06-07T14:00:00,1296.17,1298.53,1296.1,1297.67
2018-06-07T15:00:00,1297.67,1298.7,1297.03,1297.97
2018-06-07T16:00:00,1297.97,1298.04,1296.9,1297.45
2018-06-07T17:00:00,1297.45,1299.6,1296.36,1297.36
2018-06-07T18:00:00,1297.36,1297.94,1296.58,1296.92
2018-06-07T19:00:00,1296.92,1297.7,1296.77,1296.78
2018-06-07T20:00:00,1296.78,1297.22,1296.37,1296.96
2018-06-07T22:00:00,1296.96,1297.4,1296.07,1296.8
2018-06-07T23:00:00,1296.8,1297.68,1296.72,1297.18
2018-06-08T00:00:00,1297.18,1297.22,1296.34,1296.83
2018-06-08T01:00:00,1296.83,1297.24,1296.24,1296.65
2018-06-08T02:00:00,1296.65,1297.42,1296.34,1296.68
2018-06-08T03:00:00,1296.68,1296.82,1295.78,1296.46
2018-06-08T04:00:00,1296.46,1296.88,1296.17,1296.78
2018-06-08T05:00:00,1296.78,1296.78,1291.58,1295.74
2018-06-08T06:00:00,1295.74,1296.63,1294,1294.85
2018-06-08T07:00:00,1294.85,1299.65,1294.44,1298.35
2018-06-08T08:00:00,1298.35,1299.77,1297.36,1298.13
2018-06-08T09:00:00,1298.13,1299.73,1297.96,1299.15
2018-06-08T10:00:00,1299.15,1300.42,1298.69,1299.49
2018-06-08T11:00:00,1299.49,1300.51,1297.57,1297.91
2018-06-08T12:00:00,1297.91,1299.44,1297.11,1298.08
2018-06-08T13:00:00,1298.08,1299.22,1297.28,1298.47
2018-06-08T14:00:00,1298.47,1299.37,1297.75,1298.62
2018-06-08T15:00:00,1298.62,1298.91,1297.01,1298.67
2018-06-08T16:00:00,1298.67,1299.04,1297.94,1297.99
2018-06-08T17:00:00,1297.99,1299.29,1297.9,1298.46
2018-06-08T18:00:00,1298.46,1299.18,1298.36,1298.72
2018-06-08T19:00:00,1298.72,1299.06,1298.27,1298.35
2018-06-08T20:00:00,1298.35,1298.86,1298.22,1298.74
2018-06-10T22:00:00,1298.74,1299.62,1298.13,1298.55
2018-06-10T23:00:00,1298.55,1299.66,1298.55,1299.06
2018-06-11T00:00:00,1299.06,1299.24,1298.32,1299.06
2018-06-11T01:00:00,1299.06,1301.16,1298.78,1300.56
2018-06-11T02:00:00,1300.56,1301.03,1298.86,1299.57
2018-06-11T03:00:00,1299.57,1299.79,1299.06,1299.24
2018-06-11T04:00:00,1299.24,1299.41,1298.82,1298.9
2018-06-11T05:00:00,1298.9,1299.08,1297.5,1298.49
2018-06-11T06:00:00,1298.49,1298.71,1296.65,1297.22
2018-06-11T07:00:00,1297.22,1297.95,1296.37,1296.62
2018-06-11T08:00:00,1296.62,1296.67,1295.26,1295.93
2018-06-11T09:00:00,1295.93,1296.3,1294.7,1295.43
2018-06-11T10:00:00,1295.43,1295.75,1293.99,1295.39
2018-06-11T11:00:00,1295.39,1297.08,1294.93,1296.86
2018-06-11T12:00:00,1296.86,1299.35,1296.73,1298.78
2018-06-11T13:00:00,1298.78,1300.66,1298.05,1299.78
2018-06-11T14:00:00,1299.78,1301,1298.29,1300.69
2018-06-11T15:00:00,1300.69,1302.21,1299.98,1301.14
2018-06-11T16:00:00,1301.14,1301.3,1300.03,1300.12
2018-06-11T17:00:00,1300.12,1300.56,1298.84,1299.29
2018-06-11T18:00:00,1299.29,1299.95,1299.07,1299.68
2018-06-11T19:00:00,1299.68,1300.35,1299.49,1300.3
2018-06-11T20:00:00,1300.3,1300.42,1299.87,1300.11
2018-06-11T22:00:00,1300.11,1300.44,1299.13,1299.38
2018-06-11T23:00:00,1299.38,1299.48,1297.62,1298.07
2018-06-12T00:00:00,1298.07,1298.84,1296.6,1298.5
2018-06-12T01:00:00,1298.5,1298.5,1297.08,1297.71
2018-06-12T02:00:00,1297.71,1299.65,1297.12,1298.61
2018-06-12T03:00:00,1298.61,1298.63,1297.05,1297.36
2018-06-12T04:00:00,1297.36,1297.79,1296.28,1296.79
2018-06-12T05:00:00,1296.79,1298.34,1296.5,1298.05
